spectrum_id,file_name,rruff_official_id,rruff_official_name,rruff_url,excitation_nm,rruff_status,label_category_final,split_v3,qc_status,qc_reason,recommended_action,provenance_confidence
PARENT_0723,Paragonite__R050447__Raman__514__0__unoriented__Raman_Data_RAW__10894,R050447,Paragonite,https://rruff.info/R050447,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0724,Paragonite__R050447__Raman__785__0__unoriented__Raman_Data_RAW__15198,R050447,Paragonite,https://rruff.info/R050447,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0725,Phlogopite__R040144__Raman__514__0__unoriented__Raman_Data_RAW__9616,R040144,Phlogopite,https://rruff.info/R040144,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0726,Phlogopite__R040144__Raman__532__0__unoriented__Raman_Data_RAW__20739,R040144,Phlogopite,https://rruff.info/R040144,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0727,Phlogopite__R040144__Raman__785__0__unoriented__Raman_Data_RAW__20741,R040144,Phlogopite,https://rruff.info/R040144,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0728,Phlogopite__R050068__Raman__514__0__unoriented__Raman_Data_RAW__9976,R050068,Phlogopite,https://rruff.info/R050068,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0729,Phlogopite__R050068__Raman__785__0__unoriented__Raman_Data_RAW__21253,R050068,Phlogopite,https://rruff.info/R050068,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0730,Phlogopite__R050068__Raman__532__0__unoriented__Raman_Data_RAW__21255,R050068,Phlogopite,https://rruff.info/R050068,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0731,Phlogopite__R050485__Raman__785__0__unoriented__Raman_Data_RAW__7316,R050485,Phlogopite,https://rruff.info/R050485,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0732,Phlogopite__R050485__Raman__532__0__unoriented__Raman_Data_RAW__31635,R050485,Phlogopite,https://rruff.info/R050485,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0733,Phlogopite__R050485__Raman__780__0__unoriented__Raman_Data_RAW__31637,R050485,Phlogopite,https://rruff.info/R050485,780.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0734,Phlogopite__R070330__Raman__532__0__unoriented__Raman_Data_RAW__20672,R070330,Phlogopite,https://rruff.info/R070330,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0735,Phlogopite__R070330__Raman__785__0__unoriented__Raman_Data_RAW__20674,R070330,Phlogopite,https://rruff.info/R070330,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Mica,train,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy; visible/NIR Raman used for DUV transfer; document excitation-domain limitation,review_taxonomy_and_reference_quality,public_database_record_qc_flagged
PARENT_0249,Fayalite__X050076.4__Raman__785__0__unoriented__Raman_Data_Processed__6546,X050076,Fayalite,https://rruff.info/X050076,785.0,The identification of this mineral has been determined only by Raman spectroscopy,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0250,Fayalite__X050077__Raman__514__0__unoriented__Raman_Data_Processed__6563,X050077,Fayalite,https://rruff.info/X050077,514.0,The identification of this mineral has been determined only by Raman spectroscopy,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation; RRUFF processed spectrum; verify processing provenance and avoid mixing incompatible baselines,retain_after_manual_qc,verified_public_database_record
PARENT_0251,Fayalite__R070157__Raman__785__0__unoriented__Raman_Data_RAW__19276,R070157,Fayalite,https://rruff.info/R070157,785.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0252,Fayalite__R070157__Raman__532__0__unoriented__Raman_Data_RAW__19278,R070157,Fayalite,https://rruff.info/R070157,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0253,Fayalite__R070374__Raman__785__0__unoriented__Raman_Data_RAW__20054,R070374,Fayalite,https://rruff.info/R070374,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0254,Fayalite__R070374__Raman__532__0__unoriented__Raman_Data_RAW__20056,R070374,Fayalite,https://rruff.info/R070374,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0255,Fayalite__R070293__Raman__532__0__unoriented__Raman_Data_RAW__20365,R070293,Fayalite,https://rruff.info/R070293,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0256,Fayalite__R070293__Raman__785__0__unoriented__Raman_Data_RAW__20367,R070293,Fayalite,https://rruff.info/R070293,785.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0257,Fayalite__R100102__Raman__532__0__unoriented__Raman_Data_RAW__34377,R100102,Fayalite,https://rruff.info/R100102,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0258,Fayalite__R100102__Raman__780__0__unoriented__Raman_Data_RAW__34379,R100102,Fayalite,https://rruff.info/R100102,780.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,val,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0259,Fayalite__R100103__Raman__532__0__unoriented__Raman_Data_RAW__34369,R100103,Fayalite,https://rruff.info/R100103,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0260,Fayalite__R100103__Raman__780__0__unoriented__Raman_Data_RAW__34371,R100103,Fayalite,https://rruff.info/R100103,780.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0261,Fayalite__R100104__Raman__532__0__unoriented__Raman_Data_RAW__34381,R100104,Fayalite,https://rruff.info/R100104,532.0,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,Olivine,test,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0262,Forsterite__R040018__Raman__514__0__unoriented__Raman_Data_RAW__9283,R040018,Forsterite,https://rruff.info/R040018,514.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
PARENT_0263,Forsterite__R040018__Raman__532__0__unoriented__Raman_Data_RAW__26074,R040018,Forsterite,https://rruff.info/R040018,532.0,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,Olivine,train,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,verified_public_database_record
