spectrum_id,file_name_clean,major_category,subtype_label,source_type,source_id,parent_group,split_main,split_zero_shot_protocol,qc_status
PARENT_0367,Calcite__R150075__Raman__780__0__unoriented__Raman_Data_RAW__38608,Carbonate,Calcite,RRUFF database,R150075,RRUFF database__R150075,train,earth_train_pool,include_pending_manual_review
PARENT_0368,Dolomite__R040030__Raman__514__0__unoriented__Raman_Data_RAW__9309,Carbonate,Dolomite,RRUFF database,R040030,RRUFF database__R040030,val,earth_train_pool,include_pending_manual_review
PARENT_0369,Dolomite__R040030__Raman__780__0__unoriented__Raman_Data_RAW__26336,Carbonate,Dolomite,RRUFF database,R040030,RRUFF database__R040030,val,earth_train_pool,include_pending_manual_review
PARENT_0370,Dolomite__R040030__Raman__532__0__unoriented__Raman_Data_RAW__26338,Carbonate,Dolomite,RRUFF database,R040030,RRUFF database__R040030,val,earth_train_pool,include_pending_manual_review
PARENT_0371,Dolomite__R050129__Raman__514__0__unoriented__Raman_Data_RAW__10127,Carbonate,Dolomite,RRUFF database,R050129,RRUFF database__R050129,train,earth_train_pool,include_pending_manual_review
PARENT_0372,Dolomite__R050129__Raman__780__0__unoriented__Raman_Data_RAW__27268,Carbonate,Dolomite,RRUFF database,R050129,RRUFF database__R050129,train,earth_train_pool,include_pending_manual_review
PARENT_0373,Dolomite__R050129__Raman__532__0__unoriented__Raman_Data_RAW__27270,Carbonate,Dolomite,RRUFF database,R050129,RRUFF database__R050129,train,earth_train_pool,include_pending_manual_review
PARENT_0374,Dolomite__X050062__Raman__785__0__unoriented__Raman_Data_Processed__6480,Carbonate,Dolomite,RRUFF database,X050062,RRUFF database__X050062,train,earth_train_pool,include_pending_manual_review
PARENT_0375,Dolomite__X050063__Raman__785__0__unoriented__Raman_Data_Processed__6481,Carbonate,Dolomite,RRUFF database,X050063,RRUFF database__X050063,train,earth_train_pool,include_pending_manual_review
PARENT_0376,Dolomite__R050241__Raman__514__0__unoriented__Raman_Data_RAW__10645,Carbonate,Dolomite,RRUFF database,R050241,RRUFF database__R050241,val,earth_train_pool,include_pending_manual_review
PARENT_0377,Dolomite__R050241__Raman__780__0__unoriented__Raman_Data_RAW__28090,Carbonate,Dolomite,RRUFF database,R050241,RRUFF database__R050241,val,earth_train_pool,include_pending_manual_review
PARENT_0378,Dolomite__R050241__Raman__532__0__unoriented__Raman_Data_RAW__28092,Carbonate,Dolomite,RRUFF database,R050241,RRUFF database__R050241,val,earth_train_pool,include_pending_manual_review
PARENT_0379,Dolomite__R050272__Raman__514__0__unoriented__Raman_Data_RAW__10691,Carbonate,Dolomite,RRUFF database,R050272,RRUFF database__R050272,train,earth_train_pool,include_pending_manual_review
PARENT_0380,Dolomite__R050272__Raman__532__0__unoriented__Raman_Data_RAW__28295,Carbonate,Dolomite,RRUFF database,R050272,RRUFF database__R050272,train,earth_train_pool,include_pending_manual_review
PARENT_0381,Dolomite__R050272__Raman__780__0__unoriented__Raman_Data_RAW__28297,Carbonate,Dolomite,RRUFF database,R050272,RRUFF database__R050272,train,earth_train_pool,include_pending_manual_review
PARENT_0382,Dolomite__R050357__Raman__514__0__unoriented__Raman_Data_RAW__10813,Carbonate,Dolomite,RRUFF database,R050357,RRUFF database__R050357,train,earth_train_pool,include_pending_manual_review
PARENT_0383,Dolomite__R050357__Raman__532__0__unoriented__Raman_Data_RAW__29455,Carbonate,Dolomite,RRUFF database,R050357,RRUFF database__R050357,train,earth_train_pool,include_pending_manual_review
PARENT_0384,Dolomite__R050357__Raman__780__0__unoriented__Raman_Data_RAW__29457,Carbonate,Dolomite,RRUFF database,R050357,RRUFF database__R050357,train,earth_train_pool,include_pending_manual_review
PARENT_0385,Dolomite__R050370__Raman__532__0__unoriented__Raman_Data_RAW__29621,Carbonate,Dolomite,RRUFF database,R050370,RRUFF database__R050370,test,earth_train_pool,include_pending_manual_review
PARENT_0386,Dolomite__R050370__Raman__532__0__unoriented__Raman_Data_RAW__29621,Carbonate,Dolomite,RRUFF database,R050370,RRUFF database__R050370,test,earth_train_pool,include_pending_manual_review
PARENT_0387,Dolomite__R100118__Raman__532__0__unoriented__Raman_Data_RAW__34450,Carbonate,Dolomite,RRUFF database,R100118,RRUFF database__R100118,test,earth_train_pool,include_pending_manual_review
PARENT_0388,Dolomite__R100118__Raman__780__0__unoriented__Raman_Data_RAW__34452,Carbonate,Dolomite,RRUFF database,R100118,RRUFF database__R100118,test,earth_train_pool,include_pending_manual_review
PARENT_0389,Dolomite__R100168__Raman__532__0__unoriented__Raman_Data_RAW__34679,Carbonate,Dolomite,RRUFF database,R100168,RRUFF database__R100168,train,earth_train_pool,include_pending_manual_review
PARENT_0390,Dolomite__R100168__Raman__780__0__unoriented__Raman_Data_RAW__34681,Carbonate,Dolomite,RRUFF database,R100168,RRUFF database__R100168,train,earth_train_pool,include_pending_manual_review
PARENT_0391,Magnesite__R040114__Raman__514__0__unoriented__Raman_Data_RAW__9518,Carbonate,Magnesite,RRUFF database,R040114,RRUFF database__R040114,train,earth_train_pool,include_pending_manual_review
PARENT_0392,Magnesite__R040114__Raman__532__0__unoriented__Raman_Data_RAW__19695,Carbonate,Magnesite,RRUFF database,R040114,RRUFF database__R040114,train,earth_train_pool,include_pending_manual_review
PARENT_0393,Magnesite__R040114__Raman__785__0__unoriented__Raman_Data_RAW__19697,Carbonate,Magnesite,RRUFF database,R040114,RRUFF database__R040114,train,earth_train_pool,include_pending_manual_review
PARENT_0394,Magnesite__X050115__Raman__785__0__unoriented__Raman_Data_Processed__6609,Carbonate,Magnesite,RRUFF database,X050115,RRUFF database__X050115,val,earth_train_pool,include_pending_manual_review
PARENT_0395,Magnesite__X050116__Raman__785__0__unoriented__Raman_Data_Processed__6610,Carbonate,Magnesite,RRUFF database,X050116,RRUFF database__X050116,train,earth_train_pool,include_pending_manual_review
PARENT_0396,Magnesite__R050443__Raman__514__0__unoriented__Raman_Data_RAW__10890,Carbonate,Magnesite,RRUFF database,R050443,RRUFF database__R050443,train,earth_train_pool,include_pending_manual_review
PARENT_0397,Magnesite__R050443__Raman__532__0__unoriented__Raman_Data_RAW__30763,Carbonate,Magnesite,RRUFF database,R050443,RRUFF database__R050443,train,earth_train_pool,include_pending_manual_review
PARENT_0398,Magnesite__R050443__Raman__780__0__unoriented__Raman_Data_RAW__30765,Carbonate,Magnesite,RRUFF database,R050443,RRUFF database__R050443,train,earth_train_pool,include_pending_manual_review
PARENT_0399,Magnesite__R050676__Raman__532__0__unoriented__Raman_Data_RAW__32896,Carbonate,Magnesite,RRUFF database,R050676,RRUFF database__R050676,train,earth_train_pool,include_pending_manual_review
PARENT_0400,Magnesite__R050676__Raman__780__0__unoriented__Raman_Data_RAW__32898,Carbonate,Magnesite,RRUFF database,R050676,RRUFF database__R050676,train,earth_train_pool,include_pending_manual_review
PARENT_0401,Nahcolite__R070237__Raman__532__0__unoriented__Raman_Data_RAW__20236,Carbonate,Nahcolite,RRUFF database,R070237,RRUFF database__R070237,train,earth_train_pool,include_pending_manual_review
PARENT_0402,Nahcolite__R070237__Raman__785__0__unoriented__Raman_Data_RAW__20238,Carbonate,Nahcolite,RRUFF database,R070237,RRUFF database__R070237,train,earth_train_pool,include_pending_manual_review
PARENT_0403,Rhodochrosite__R040133__Raman__514__0__unoriented__Raman_Data_RAW__9556,Carbonate,Rhodochrosite,RRUFF database,R040133,RRUFF database__R040133,train,earth_train_pool,include_pending_manual_review
PARENT_0404,Rhodochrosite__R040133__Raman__532__0__unoriented__Raman_Data_RAW__19781,Carbonate,Rhodochrosite,RRUFF database,R040133,RRUFF database__R040133,train,earth_train_pool,include_pending_manual_review
PARENT_0405,Rhodochrosite__R040133__Raman__785__0__unoriented__Raman_Data_RAW__19783,Carbonate,Rhodochrosite,RRUFF database,R040133,RRUFF database__R040133,train,earth_train_pool,include_pending_manual_review
PARENT_0406,Rhodochrosite__R050019__Raman__514__0__unoriented__Raman_Data_RAW__9864,Carbonate,Rhodochrosite,RRUFF database,R050019,RRUFF database__R050019,train,earth_train_pool,include_pending_manual_review
PARENT_0407,Rhodochrosite__R050019__Raman__532__0__unoriented__Raman_Data_RAW__21139,Carbonate,Rhodochrosite,RRUFF database,R050019,RRUFF database__R050019,train,earth_train_pool,include_pending_manual_review
PARENT_0408,Rhodochrosite__R050019__Raman__785__0__unoriented__Raman_Data_RAW__21141,Carbonate,Rhodochrosite,RRUFF database,R050019,RRUFF database__R050019,train,earth_train_pool,include_pending_manual_review
PARENT_0409,Rhodochrosite__R050116__Raman__514__0__unoriented__Raman_Data_RAW__10105,Carbonate,Rhodochrosite,RRUFF database,R050116,RRUFF database__R050116,train,earth_train_pool,include_pending_manual_review
PARENT_0410,Rhodochrosite__R050116__Raman__532__0__unoriented__Raman_Data_RAW__27090,Carbonate,Rhodochrosite,RRUFF database,R050116,RRUFF database__R050116,train,earth_train_pool,include_pending_manual_review
PARENT_0411,Rhodochrosite__R050116__Raman__780__0__unoriented__Raman_Data_RAW__27093,Carbonate,Rhodochrosite,RRUFF database,R050116,RRUFF database__R050116,train,earth_train_pool,include_pending_manual_review
PARENT_0412,Rhodochrosite__X050138__Raman__785__0__unoriented__Raman_Data_Processed__6652,Carbonate,Rhodochrosite,RRUFF database,X050138,RRUFF database__X050138,train,earth_train_pool,include_pending_manual_review
PARENT_0413,Rhodochrosite__R100002__Raman__532__0__unoriented__Raman_Data_RAW__33522,Carbonate,Rhodochrosite,RRUFF database,R100002,RRUFF database__R100002,test,earth_train_pool,include_pending_manual_review
PARENT_0414,Rhodochrosite__R100002__Raman__780__0__unoriented__Raman_Data_RAW__33526,Carbonate,Rhodochrosite,RRUFF database,R100002,RRUFF database__R100002,test,earth_train_pool,include_pending_manual_review
PARENT_0415,Rhodochrosite__R100162__Raman__532__0__unoriented__Raman_Data_RAW__34655,Carbonate,Rhodochrosite,RRUFF database,R100162,RRUFF database__R100162,test,earth_train_pool,include_pending_manual_review
PARENT_0416,Rhodochrosite__R100162__Raman__780__0__unoriented__Raman_Data_RAW__34657,Carbonate,Rhodochrosite,RRUFF database,R100162,RRUFF database__R100162,test,earth_train_pool,include_pending_manual_review
PARENT_0417,Siderite__R040034__Raman__514__0__unoriented__Raman_Data_RAW__9315,Carbonate,Siderite,RRUFF database,R040034,RRUFF database__R040034,train,earth_train_pool,include_pending_manual_review
PARENT_0418,Siderite__R040034__Raman__780__0__unoriented__Raman_Data_RAW__26348,Carbonate,Siderite,RRUFF database,R040034,RRUFF database__R040034,train,earth_train_pool,include_pending_manual_review
PARENT_0419,Siderite__R040034__Raman__532__0__unoriented__Raman_Data_RAW__26350,Carbonate,Siderite,RRUFF database,R040034,RRUFF database__R040034,train,earth_train_pool,include_pending_manual_review
PARENT_0420,Siderite__X050143__Raman__785__0__unoriented__Raman_Data_Processed__6663,Carbonate,Siderite,RRUFF database,X050143,RRUFF database__X050143,train,earth_train_pool,include_pending_manual_review
PARENT_0421,Siderite__X050144__Raman__785__0__unoriented__Raman_Data_Processed__6664,Carbonate,Siderite,RRUFF database,X050144,RRUFF database__X050144,train,earth_train_pool,include_pending_manual_review
PARENT_0422,Siderite__X050145__Raman__514__0__unoriented__Raman_Data_RAW__6682,Carbonate,Siderite,RRUFF database,X050145,RRUFF database__X050145,train,earth_train_pool,include_pending_manual_review
PARENT_0423,Siderite__R050262__Raman__514__0__unoriented__Raman_Data_RAW__10944,Carbonate,Siderite,RRUFF database,R050262,RRUFF database__R050262,val,earth_train_pool,include_pending_manual_review
PARENT_0424,Siderite__R050262__Raman__532__0__unoriented__Raman_Data_RAW__28257,Carbonate,Siderite,RRUFF database,R050262,RRUFF database__R050262,val,earth_train_pool,include_pending_manual_review
PARENT_0425,Siderite__R050262__Raman__780__0__unoriented__Raman_Data_RAW__28259,Carbonate,Siderite,RRUFF database,R050262,RRUFF database__R050262,val,earth_train_pool,include_pending_manual_review
PARENT_0426,Siderite__R050349__Raman__514__0__unoriented__Raman_Data_RAW__10799,Carbonate,Siderite,RRUFF database,R050349,RRUFF database__R050349,val,earth_train_pool,include_pending_manual_review
PARENT_0427,Siderite__R050349__Raman__532__0__unoriented__Raman_Data_RAW__29279,Carbonate,Siderite,RRUFF database,R050349,RRUFF database__R050349,val,earth_train_pool,include_pending_manual_review
PARENT_0428,Siderite__R050349__Raman__780__0__unoriented__Raman_Data_RAW__29281,Carbonate,Siderite,RRUFF database,R050349,RRUFF database__R050349,val,earth_train_pool,include_pending_manual_review
PARENT_0429,Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327,Carbonate,Trona,RRUFF database,R050228,RRUFF database__R050228,train,earth_train_pool,include_pending_manual_review
PARENT_0430,Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227,Carbonate,Trona,RRUFF database,R050228,RRUFF database__R050228,train,earth_train_pool,include_pending_manual_review
PARENT_0431,Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228,Carbonate,Trona,RRUFF database,R050228,RRUFF database__R050228,train,earth_train_pool,include_pending_manual_review
PARENT_0432,Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321,Carbonate,Trona,RRUFF database,R050499,RRUFF database__R050499,val,earth_train_pool,include_pending_manual_review
PARENT_0433,Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310,Carbonate,Trona,RRUFF database,R050499,RRUFF database__R050499,val,earth_train_pool,include_pending_manual_review
PARENT_0434,Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312,Carbonate,Trona,RRUFF database,R050499,RRUFF database__R050499,val,earth_train_pool,include_pending_manual_review
PARENT_0435,Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474,Phosphate,Fluorapatite,RRUFF database,R040098,RRUFF database__R040098,test,earth_train_pool,include_pending_manual_review
PARENT_0436,Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710,Phosphate,Fluorapatite,RRUFF database,R040098,RRUFF database__R040098,test,earth_train_pool,include_pending_manual_review
PARENT_0437,Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712,Phosphate,Fluorapatite,RRUFF database,R040098,RRUFF database__R040098,test,earth_train_pool,include_pending_manual_review
PARENT_0438,Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115,Phosphate,Fluorapatite,RRUFF database,R050122,RRUFF database__R050122,test,earth_train_pool,include_pending_manual_review
PARENT_0439,Fluorapatite__R050194__Raman__514__0__unoriented__Raman_Data_RAW__6271,Phosphate,Fluorapatite,RRUFF database,R050194,RRUFF database__R050194,train,earth_train_pool,include_pending_manual_review
PARENT_0440,Fluorapatite__R050194__Raman__780__0__unoriented__Raman_Data_RAW__27814,Phosphate,Fluorapatite,RRUFF database,R050194,RRUFF database__R050194,train,earth_train_pool,include_pending_manual_review
PARENT_0441,Fluorapatite__R050194__Raman__532__0__unoriented__Raman_Data_RAW__27816,Phosphate,Fluorapatite,RRUFF database,R050194,RRUFF database__R050194,train,earth_train_pool,include_pending_manual_review
PARENT_0442,Fluorapatite__R050192__Raman__514__0__unoriented__Raman_Data_RAW__10219,Phosphate,Fluorapatite,RRUFF database,R050192,RRUFF database__R050192,train,earth_train_pool,include_pending_manual_review
PARENT_0443,Fluorapatite__R050192__Raman__780__0__unoriented__Raman_Data_RAW__27803,Phosphate,Fluorapatite,RRUFF database,R050192,RRUFF database__R050192,train,earth_train_pool,include_pending_manual_review
PARENT_0444,Fluorapatite__R050192__Raman__532__0__unoriented__Raman_Data_RAW__27805,Phosphate,Fluorapatite,RRUFF database,R050192,RRUFF database__R050192,train,earth_train_pool,include_pending_manual_review
PARENT_0445,Fluorapatite__R050274__Raman__514__0__unoriented__Raman_Data_RAW__10693,Phosphate,Fluorapatite,RRUFF database,R050274,RRUFF database__R050274,test,earth_train_pool,include_pending_manual_review
PARENT_0446,Fluorapatite__R050274__Raman__780__0__unoriented__Raman_Data_RAW__28392,Phosphate,Fluorapatite,RRUFF database,R050274,RRUFF database__R050274,test,earth_train_pool,include_pending_manual_review
PARENT_0447,Fluorapatite__R050274__Raman__532__0__unoriented__Raman_Data_RAW__28394,Phosphate,Fluorapatite,RRUFF database,R050274,RRUFF database__R050274,test,earth_train_pool,include_pending_manual_review
PARENT_0448,Fluorapatite__R060070__Raman__532__0__unoriented__Raman_Data_RAW__27302,Phosphate,Fluorapatite,RRUFF database,R060070,RRUFF database__R060070,train,earth_train_pool,include_pending_manual_review
PARENT_0449,Fluorapatite__R060070__Raman__780__0__unoriented__Raman_Data_RAW__27304,Phosphate,Fluorapatite,RRUFF database,R060070,RRUFF database__R060070,train,earth_train_pool,include_pending_manual_review
PARENT_0450,Fluorapatite__X050079__Raman__514__0__unoriented__Raman_Data_RAW__6998,Phosphate,Fluorapatite,RRUFF database,X050079,RRUFF database__X050079,val,earth_train_pool,include_pending_manual_review
