file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327,,Trona,,,,,,,,Carbonate,Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327,data/spectra/parent/Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327.csv,fallback_augmented_dir_name_match,True,PARENT_0429,Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327.csv,Trona,R050228,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,97.182,1570.38,1303,97.182-1570.38,8a880c294a13d3edd126577fb74b18d380890e41b935e9c1ca04d1c9aee4e28c,RRUFF database__R050228,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Trona__R050228__Raman__514__0__unoriented__Raman_Data_RAW__16327.txt,Trona,R050228,Na3(HCO3)(CO3)&#183;2H2O,"Stauffer mine, Green River, Wyoming, USA",RRUFF,Marcus Origlieri,Aggregate of pale yellowish brown flattened crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050228,Na3.00(CO3)(HCO3)·2H2O ; CO2 and H not measured but estimated by stoichiometry. The lighter inclusion is dolomite.,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227,,Trona,,,,,,,,Carbonate,Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227,data/spectra/parent/Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227.csv,fallback_augmented_dir_name_match,True,PARENT_0430,Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227.csv,Trona,R050228,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,155.511,1286.07,2346,155.511-1286.07,7c06d788a59253d32a38c29b2e2f145b9c07317ef832ccc9c2b0f33a6ad4aed0,RRUFF database__R050228,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Trona__R050228__Raman__780__0__unoriented__Raman_Data_RAW__28227.txt,Trona,R050228,Na3(HCO3)(CO3)&#183;2H2O,"Stauffer mine, Green River, Wyoming, USA",RRUFF,Marcus Origlieri,Aggregate of pale yellowish brown flattened crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050228,Na3.00(CO3)(HCO3)·2H2O ; CO2 and H not measured but estimated by stoichiometry. The lighter inclusion is dolomite.,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228,,Trona,,,,,,,,Carbonate,Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228,data/spectra/parent/Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228.csv,fallback_augmented_dir_name_match,True,PARENT_0431,Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228.csv,Trona,R050228,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,155.939,1293.73,2361,155.939-1293.73,c127e2374205068a97368fbeb0e1225efdc7d97a0446a54ebd6bc4b53ff80da3,RRUFF database__R050228,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,train,earth_train_pool,source_rruff_header/Trona__R050228__Raman__532__0__unoriented__Raman_Data_RAW__28228.txt,Trona,R050228,Na3(HCO3)(CO3)&#183;2H2O,"Stauffer mine, Green River, Wyoming, USA",RRUFF,Marcus Origlieri,Aggregate of pale yellowish brown flattened crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050228,Na3.00(CO3)(HCO3)·2H2O ; CO2 and H not measured but estimated by stoichiometry. The lighter inclusion is dolomite.,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321,,Trona,,,,,,,,Carbonate,Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321,data/spectra/parent/Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321.csv,fallback_augmented_dir_name_match,True,PARENT_0432,Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321.csv,Trona,R050499,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,87.308,1570.38,1311,87.308-1570.38,372e2b222850065be58152f189cd0dafc74dc3901752af727ba49de67b4b8ee4,RRUFF database__R050499,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Trona__R050499__Raman__514__0__unoriented__Raman_Data_RAW__16321.txt,Trona,R050499,Na3(HCO3)(CO3)&#183;2H2O,"Searles Lake, Trona, San Bernardino County, California, USA",RRUFF,California Institute of Technology,Gray columnar massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050499,Na3.00(CO3)(HCO3)·2H2O ; CO3 and HCO3 were estimated by stoichiometry,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310,,Trona,,,,,,,,Carbonate,Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310,data/spectra/parent/Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310.csv,fallback_augmented_dir_name_match,True,PARENT_0433,Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310.csv,Trona,R050499,RRUFF database,Raman,780.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,94.5316,1287.29,2475,94.5316-1287.29,1502d8388e3c851dfe336006cd36be232df746b5a02cc9afa71ffcd8107c10f7,RRUFF database__R050499,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Trona__R050499__Raman__780__0__unoriented__Raman_Data_RAW__27310.txt,Trona,R050499,Na3(HCO3)(CO3)&#183;2H2O,"Searles Lake, Trona, San Bernardino County, California, USA",RRUFF,California Institute of Technology,Gray columnar massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050499,Na3.00(CO3)(HCO3)·2H2O ; CO3 and HCO3 were estimated by stoichiometry,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312,,Trona,,,,,,,,Carbonate,Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312,data/spectra/parent/Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312.csv,fallback_augmented_dir_name_match,True,PARENT_0434,Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312.csv,Trona,R050499,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,94.849,1301.11,2503,94.849-1301.11,dd51eaff4564b8996caa5578570fd7de2ebead0626d970f391f92477a6a243c2,RRUFF database__R050499,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,val,earth_train_pool,source_rruff_header/Trona__R050499__Raman__532__0__unoriented__Raman_Data_RAW__27312.txt,Trona,R050499,Na3(HCO3)(CO3)&#183;2H2O,"Searles Lake, Trona, San Bernardino County, California, USA",RRUFF,California Institute of Technology,Gray columnar massive,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050499,Na3.00(CO3)(HCO3)·2H2O ; CO3 and HCO3 were estimated by stoichiometry,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474,,Fluorapatite,,,,,,,,Phosphate,Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474,data/spectra/parent/Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474.csv,fallback_augmented_dir_name_match,True,PARENT_0435,Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474.csv,Fluorapatite,R040098,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,142.016,1520.29,1081,142.016-1520.29,798d05dbc657dc067fe896704e303197b84021f369cffb074d6c1707bfbf7ee2,RRUFF database__R040098,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,source_rruff_header/Fluorapatite__R040098__Raman__514__0__unoriented__Raman_Data_RAW__9474.txt,Fluorapatite,R040098,Ca5(PO4)3F,"Cerro de Mercado mine, Durango, Mexico",RRUFF,Marcus Origlieri,Pale yellow short hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040098,Ca5.00((P0.98Si0.01S0.01)O4)3F1.00,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710,,Fluorapatite,,,,,,,,Phosphate,Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710,data/spectra/parent/Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710.csv,fallback_augmented_dir_name_match,True,PARENT_0436,Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710.csv,Fluorapatite,R040098,RRUFF database,Raman,532.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,179.901,1297.45,2319,179.901-1297.45,f2c684121125f0e810462d34c861f5b5cfb312b36239e624f11f99d0c504c31d,RRUFF database__R040098,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,source_rruff_header/Fluorapatite__R040098__Raman__532__0__unoriented__Raman_Data_RAW__15710.txt,Fluorapatite,R040098,Ca5(PO4)3F,"Cerro de Mercado mine, Durango, Mexico",RRUFF,Marcus Origlieri,Pale yellow short hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040098,Ca5.00((P0.98Si0.01S0.01)O4)3F1.00,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712,,Fluorapatite,,,,,,,,Phosphate,Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712,data/spectra/parent/Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712.csv,fallback_augmented_dir_name_match,True,PARENT_0437,Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712.csv,Fluorapatite,R040098,RRUFF database,Raman,785.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,87.8812,1271.48,2456,87.8812-1271.48,bde9d2c2030d1d0314102d7919743b493f5b776e86c4dea58b432d3cc1225a57,RRUFF database__R040098,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,source_rruff_header/Fluorapatite__R040098__Raman__785__0__unoriented__Raman_Data_RAW__15712.txt,Fluorapatite,R040098,Ca5(PO4)3F,"Cerro de Mercado mine, Durango, Mexico",RRUFF,Marcus Origlieri,Pale yellow short hexagonal prism,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040098,Ca5.00((P0.98Si0.01S0.01)O4)3F1.00,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115,,Fluorapatite,,,,,,,,Phosphate,Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115,data/spectra/parent/Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115.csv,fallback_augmented_dir_name_match,True,PARENT_0438,Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115.csv,Fluorapatite,R050122,RRUFF database,Raman,514.0,RRUFF database instrument metadata; verify per RRUFF record,RAW,unoriented,RRUFF database mineral specimen,Visible/NIR Raman from RRUFF; excitation wavelength parsed from filename,RRUFF mineral label; retained only after diagnostic band and quality-control review,"Lafuente, B., Downs, R. T., Yang, H., & Stone, N. (2015). The power of databases: The RRUFF project.",RRUFF-style filename with R/X identifier,103.124,1267.23,897,103.124-1267.23,ecb21896fcd233325dea4d25dc0fd18a6e467cf445ae96ced9348ae03c54d06a,RRUFF database__R050122,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,visible/NIR Raman used for DUV transfer; document excitation-domain limitation,retain_after_manual_qc,test,earth_train_pool,source_rruff_header/Fluorapatite__R050122__Raman__514__0__unoriented__Raman_Data_RAW__10115.txt,Fluorapatite,R050122,Ca5(PO4)3F,"Cruziero mine, San Jose, Minas Gerais, Brazil",RRUFF,Carlos and Paulo Vasconcelos,Green fragment,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050122,(Ca4.99Mn0.01)Σ=5(P1.00O4)3F1.00; trace amounts of Fe,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
