dataset_membership,spectrum_id,local_spectrum_path,local_source_file,region,target,scan_name,sheet_name,point_name,mineral_label,major_category,label_basis,reference,product_stem,pds_product_lid,pds_csv_url,pds_label_url,pds_raw_product_lids,pds_intermediate_product_lids,pds_start_date_time,pds_stop_date_time,sol,sclk,sub_sclk,site,drive,sequence,experiment_id,aci_image_number,processing_flags_description
sherloc_region_point_dataset,SHERLOC_REGION_0163,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_34_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_34,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0164,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_34_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_34,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0165,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_35_label1_Other_Silicate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_35,silicate,Other Silicate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0166,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_36_label1_Perchlorate_Phosphate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_36,perchlorate/phospate,Perchlorate/Phosphate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0167,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_37_label1_Other_Silicate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_37,silicate,Other Silicate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0168,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_40_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_40,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0169,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_44_label1_Perchlorate_Phosphate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_44,perchlorate/phospate,Perchlorate/Phosphate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0170,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_46_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_46,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0171,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_48_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_48,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0172,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.1_Point_49_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.1,Point_49,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432333_690rrs__0071836srlc11370w108cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432333_690epa__0071836srlc11370_108___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432333_690rrs__0071836srlc11370w108cg_j.csv,2021-09-20T17:56:08.396Z,2021-09-20T18:06:42.952Z,0208,0685432333,690,007,1836,srlc11370,1,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0173,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.2_Point_0_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.2,Point_0,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432982_755epa__0071836srlc11370_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432982_755rrs__0071836srlc11370w208cg_j.csv,2021-09-20T18:06:57.438Z,2021-09-20T18:17:31.949Z,0208,0685432982,755,007,1836,srlc11370,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0174,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.2_Point_1_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.2,Point_1,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432982_755epa__0071836srlc11370_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432982_755rrs__0071836srlc11370w208cg_j.csv,2021-09-20T18:06:57.438Z,2021-09-20T18:17:31.949Z,0208,0685432982,755,007,1836,srlc11370,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0175,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_1.2_Point_2_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_1,detail_500_1.2,Point_2,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_1.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685432982_755rrs__0071836srlc11370w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685432982_755epa__0071836srlc11370_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685432982_755rrs__0071836srlc11370w208cg_j.csv,2021-09-20T18:06:57.438Z,2021-09-20T18:17:31.949Z,0208,0685432982,755,007,1836,srlc11370,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
