source_id,file_name_clean,major_category,subtype_label,source_type,excitation_nm,data_level,orientation,rruff_official_id,rruff_official_name,rruff_ideal_chemistry,rruff_measured_chemistry,rruff_locality,rruff_source,rruff_owner,rruff_description,rruff_status,rruff_url,rruff_header_file,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
R100170,Anorthite__R100170__Raman__780__0__unoriented__Raman_Data_RAW__34704,Plagioclase,Anorthite,RRUFF database,780.0,RAW,unoriented,R100170,Anorthite,CaAl2Si2O8,,"La Elenda mine, near Nuevo Casas Grandes, Municipio de Nuevo Casas Grandes, Chihuahua, Mexico","Mineralogical Museum, Harvard University",RRUFF,Yellow-gray transparent fragment. Variety labradorite.,The identification of this mineral has been confirmed only by single crystal X-ray diffraction.,https://rruff.info/R100170,source_rruff_header/Anorthite__R100170__Raman__780__0__unoriented__Raman_Data_RAW__34704.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061115,Buddingtonite__R061115__Raman__532__0__unoriented__Raman_Data_RAW__16357,Other Silicates,Buddingtonite,RRUFF database,532.0,RAW,unoriented,R061115,Buddingtonite,(N^3-^H4)AlSi3O8,,"Sharon Heights, Menlo Park, Santa Clara County, California, USA",Michael Scott,RRUFF,Grey fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R061115,source_rruff_header/Buddingtonite__R061115__Raman__532__0__unoriented__Raman_Data_RAW__16357.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R061115,Buddingtonite__R061115__Raman__785__0__unoriented__Raman_Data_RAW__18688,Other Silicates,Buddingtonite,RRUFF database,785.0,RAW,unoriented,R061115,Buddingtonite,(N^3-^H4)AlSi3O8,,"Sharon Heights, Menlo Park, Santa Clara County, California, USA",Michael Scott,RRUFF,Grey fine-grained massive,The identification of this mineral has been confirmed by X-ray diffraction.,https://rruff.info/R061115,source_rruff_header/Buddingtonite__R061115__Raman__785__0__unoriented__Raman_Data_RAW__18688.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050032,Bytownite__X050032__Raman__785__0__unoriented__Raman_Data_Processed__6464,Plagioclase,Bytownite,RRUFF database,785.0,Processed,unoriented,X050032,Bytownite,Na0.3-0.1Ca0.7-0.9(Al1.7-1.9Si2.3-2.1)O8,,"Crystal Bay, Minnesota, USA",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050032,source_rruff_header/Bytownite__X050032__Raman__785__0__unoriented__Raman_Data_Processed__6464.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050033,Bytownite__X050033__Raman__785__0__unoriented__Raman_Data_Processed__6465,Plagioclase,Bytownite,RRUFF database,785.0,Processed,unoriented,X050033,Bytownite,Na0.3-0.1Ca0.7-0.9(Al1.7-1.9Si2.3-2.1)O8,,"Casas Grandes, Chihuahua, Mexico",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050033,source_rruff_header/Bytownite__X050033__Raman__785__0__unoriented__Raman_Data_Processed__6465.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060152,Celsian__R060152__Raman__532__0__unoriented__Raman_Data_RAW__33109,K-Feldspar,Celsian,RRUFF database,532.0,RAW,unoriented,R060152,Celsian,BaAl2Si2O8,(Ba0.98K0.02[box]0.02)Σ=1Al2.00Si2.00O8,"Benallt mine, Lleyn, Wales",Marcus Origlieri,RRUFF,Colorless to white elongated prismatic crystals,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R060152,source_rruff_header/Celsian__R060152__Raman__532__0__unoriented__Raman_Data_RAW__33109.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060152,Celsian__R060152__Raman__780__0__unoriented__Raman_Data_RAW__33111,K-Feldspar,Celsian,RRUFF database,780.0,RAW,unoriented,R060152,Celsian,BaAl2Si2O8,(Ba0.98K0.02[box]0.02)Σ=1Al2.00Si2.00O8,"Benallt mine, Lleyn, Wales",Marcus Origlieri,RRUFF,Colorless to white elongated prismatic crystals,The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R060152,source_rruff_header/Celsian__R060152__Raman__780__0__unoriented__Raman_Data_RAW__33111.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060460,Celsian__R060460__Raman__532__0__unoriented__Raman_Data_RAW__35037,K-Feldspar,Celsian,RRUFF database,532.0,RAW,unoriented,R060460,Celsian,BaAl2Si2O8,Ba1.00Al2.00Si2.00O8,"Benallt mine, Rhiw, Leyen Peninsula, Caernarvonshire, Wales",Michael Scott,RRUFF,White prismatic-shaped granular aggregates associated with barite and piemontite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060460,source_rruff_header/Celsian__R060460__Raman__532__0__unoriented__Raman_Data_RAW__35037.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R060460,Celsian__R060460__Raman__780__0__unoriented__Raman_Data_RAW__35039,K-Feldspar,Celsian,RRUFF database,780.0,RAW,unoriented,R060460,Celsian,BaAl2Si2O8,Ba1.00Al2.00Si2.00O8,"Benallt mine, Rhiw, Leyen Peninsula, Caernarvonshire, Wales",Michael Scott,RRUFF,White prismatic-shaped granular aggregates associated with barite and piemontite,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R060460,source_rruff_header/Celsian__R060460__Raman__780__0__unoriented__Raman_Data_RAW__35039.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R170048,Celsian__R170048__Raman__532__0__unoriented__Raman_Data_RAW__40237,K-Feldspar,Celsian,RRUFF database,532.0,RAW,unoriented,R170048,Celsian,BaAl2Si2O8,,"Big Creek, Pine Flat Lake, Trimmer, Fresno County, California, USA",Gunnar Färber,RRUFF,Colorless anhedral grains in matrix associated with cerchiaraite-(Fe) R160021 and pellyite R160023,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/R170048,source_rruff_header/Celsian__R170048__Raman__532__0__unoriented__Raman_Data_RAW__40237.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R170048,Celsian__R170048__Raman__780__0__unoriented__Raman_Data_RAW__40239,K-Feldspar,Celsian,RRUFF database,780.0,RAW,unoriented,R170048,Celsian,BaAl2Si2O8,,"Big Creek, Pine Flat Lake, Trimmer, Fresno County, California, USA",Gunnar Färber,RRUFF,Colorless anhedral grains in matrix associated with cerchiaraite-(Fe) R160021 and pellyite R160023,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/R170048,source_rruff_header/Celsian__R170048__Raman__780__0__unoriented__Raman_Data_RAW__40239.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070030,Filatovite__R070030__Raman__532__0__unoriented__Raman_Data_RAW__16926,Other Silicates,Filatovite,RRUFF database,532.0,RAW,unoriented,R070030,Filatovite,"K(Al,Zn^2+^)2(As^5+^,Si)2O8",,"Great Tolbachik Eruption (1976), Tolbachik Volcano, Kamchatka Peninsula, Russia",Michael Scott,RRUFF,"Colorless prismatic single crystal embedded in epoxy, co-type material",The identification of this mineral is not yet confirmed.,https://rruff.info/R070030,source_rruff_header/Filatovite__R070030__Raman__532__0__unoriented__Raman_Data_RAW__16926.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R070030,Filatovite__R070030__Raman__785__0__unoriented__Raman_Data_Processed__16927,Other Silicates,Filatovite,RRUFF database,785.0,Processed,unoriented,R070030,Filatovite,"K(Al,Zn^2+^)2(As^5+^,Si)2O8",,"Great Tolbachik Eruption (1976), Tolbachik Volcano, Kamchatka Peninsula, Russia",Michael Scott,RRUFF,"Colorless prismatic single crystal embedded in epoxy, co-type material",The identification of this mineral is not yet confirmed.,https://rruff.info/R070030,source_rruff_header/Filatovite__R070030__Raman__785__0__unoriented__Raman_Data_Processed__16927.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040154,Microcline__R040154__Raman__514__0__unoriented__Raman_Data_RAW__9630,K-Feldspar,Microcline,RRUFF database,514.0,RAW,unoriented,R040154,Microcline,KAlSi3O8,(K0.90Na0.09Ba0.01)Al1.00(Si2.99Al0.01)Σ=3O8,"Mitchell County, North Carolina, USA",University of Arizona Mineral Museum,RRUFF,White cleavage fragment with some perthitic character,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040154,source_rruff_header/Microcline__R040154__Raman__514__0__unoriented__Raman_Data_RAW__9630.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040154,Microcline__R040154__Raman__532__0__unoriented__Raman_Data_RAW__20765,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R040154,Microcline,KAlSi3O8,(K0.90Na0.09Ba0.01)Al1.00(Si2.99Al0.01)Σ=3O8,"Mitchell County, North Carolina, USA",University of Arizona Mineral Museum,RRUFF,White cleavage fragment with some perthitic character,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040154,source_rruff_header/Microcline__R040154__Raman__532__0__unoriented__Raman_Data_RAW__20765.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R040154,Microcline__R040154__Raman__785__0__unoriented__Raman_Data_RAW__20767,K-Feldspar,Microcline,RRUFF database,785.0,RAW,unoriented,R040154,Microcline,KAlSi3O8,(K0.90Na0.09Ba0.01)Al1.00(Si2.99Al0.01)Σ=3O8,"Mitchell County, North Carolina, USA",University of Arizona Mineral Museum,RRUFF,White cleavage fragment with some perthitic character,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R040154,source_rruff_header/Microcline__R040154__Raman__785__0__unoriented__Raman_Data_RAW__20767.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050054,Microcline__R050054__Raman__514__0__unoriented__Raman_Data_RAW__9931,K-Feldspar,Microcline,RRUFF database,514.0,RAW,unoriented,R050054,Microcline,KAlSi3O8,(K0.96Na0.04)Al1.00Si3.00O8,"Kenticha, Negele area, Sidamo Province, Ethiopia",Rock Currier,RRUFF,Light blue single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050054,source_rruff_header/Microcline__R050054__Raman__514__0__unoriented__Raman_Data_RAW__9931.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050054,Microcline__R050054__Raman__532__0__unoriented__Raman_Data_RAW__21201,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R050054,Microcline,KAlSi3O8,(K0.96Na0.04)Al1.00Si3.00O8,"Kenticha, Negele area, Sidamo Province, Ethiopia",Rock Currier,RRUFF,Light blue single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050054,source_rruff_header/Microcline__R050054__Raman__532__0__unoriented__Raman_Data_RAW__21201.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050054,Microcline__R050054__Raman__785__0__unoriented__Raman_Data_RAW__21203,K-Feldspar,Microcline,RRUFF database,785.0,RAW,unoriented,R050054,Microcline,KAlSi3O8,(K0.96Na0.04)Al1.00Si3.00O8,"Kenticha, Negele area, Sidamo Province, Ethiopia",Rock Currier,RRUFF,Light blue single crystal,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050054,source_rruff_header/Microcline__R050054__Raman__785__0__unoriented__Raman_Data_RAW__21203.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050150,Microcline__R050150__Raman__514__0__unoriented__Raman_Data_RAW__10164,K-Feldspar,Microcline,RRUFF database,514.0,RAW,unoriented,R050150,Microcline,KAlSi3O8,(K0.95Na0.05)Σ=1Al1.00Si3.00O8,"Crystal Peak area, Park/Teller Counties, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale blue prismatic crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050150,source_rruff_header/Microcline__R050150__Raman__514__0__unoriented__Raman_Data_RAW__10164.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050150,Microcline__R050150__Raman__532__0__unoriented__Raman_Data_RAW__27529,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R050150,Microcline,KAlSi3O8,(K0.95Na0.05)Σ=1Al1.00Si3.00O8,"Crystal Peak area, Park/Teller Counties, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale blue prismatic crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050150,source_rruff_header/Microcline__R050150__Raman__532__0__unoriented__Raman_Data_RAW__27529.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050150,Microcline__R050150__Raman__780__0__unoriented__Raman_Data_RAW__27531,K-Feldspar,Microcline,RRUFF database,780.0,RAW,unoriented,R050150,Microcline,KAlSi3O8,(K0.95Na0.05)Σ=1Al1.00Si3.00O8,"Crystal Peak area, Park/Teller Counties, Colorado, USA",Dave Bunk Minerals,RRUFF,Pale blue prismatic crystals,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050150,source_rruff_header/Microcline__R050150__Raman__780__0__unoriented__Raman_Data_RAW__27531.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050193,Microcline__R050193__Raman__514__0__unoriented__Raman_Data_RAW__10217,K-Feldspar,Microcline,RRUFF database,514.0,RAW,unoriented,R050193,Microcline,KAlSi3O8,(K0.929Na0.071)(Al1.005Si2.994Fe0.001)O7.993F0.007 ; Light Band : (Na0.973K0.007Ca0.020)(Al1.020Si2.980)O8 ; Dark Band,"Devil's Head, Douglas County, Colorado, USA",Dave Bunk Minerals,RRUFF,"White to colorless heterogeneous mixture of K and Na feldspar in a cluster of crystals. Crystal structure determined, presented below. This sample is known as an intermediate microcline in the literature.",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050193,source_rruff_header/Microcline__R050193__Raman__514__0__unoriented__Raman_Data_RAW__10217.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050193,Microcline__R050193__Raman__780__0__unoriented__Raman_Data_RAW__27807,K-Feldspar,Microcline,RRUFF database,780.0,RAW,unoriented,R050193,Microcline,KAlSi3O8,(K0.929Na0.071)(Al1.005Si2.994Fe0.001)O7.993F0.007 ; Light Band : (Na0.973K0.007Ca0.020)(Al1.020Si2.980)O8 ; Dark Band,"Devil's Head, Douglas County, Colorado, USA",Dave Bunk Minerals,RRUFF,"White to colorless heterogeneous mixture of K and Na feldspar in a cluster of crystals. Crystal structure determined, presented below. This sample is known as an intermediate microcline in the literature.",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050193,source_rruff_header/Microcline__R050193__Raman__780__0__unoriented__Raman_Data_RAW__27807.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R050193,Microcline__R050193__Raman__532__0__unoriented__Raman_Data_RAW__27811,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R050193,Microcline,KAlSi3O8,(K0.929Na0.071)(Al1.005Si2.994Fe0.001)O7.993F0.007 ; Light Band : (Na0.973K0.007Ca0.020)(Al1.020Si2.980)O8 ; Dark Band,"Devil's Head, Douglas County, Colorado, USA",Dave Bunk Minerals,RRUFF,"White to colorless heterogeneous mixture of K and Na feldspar in a cluster of crystals. Crystal structure determined, presented below. This sample is known as an intermediate microcline in the literature.",The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://rruff.info/R050193,source_rruff_header/Microcline__R050193__Raman__532__0__unoriented__Raman_Data_RAW__27811.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
X050117,Microcline__X050117__Raman__785__0__unoriented__Raman_Data_Processed__6612,K-Feldspar,Microcline,RRUFF database,785.0,Processed,unoriented,X050117,Microcline,KAlSi3O8,,"White Queen mine, Pala, San Diego County, California, USA",G.R. Rossman,Caltech,,The identification of this mineral has been determined only by Raman spectroscopy,https://rruff.info/X050117,source_rruff_header/Microcline__X050117__Raman__785__0__unoriented__Raman_Data_Processed__6612.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R120005,Microcline__R120005__Raman__532__0__unoriented__Raman_Data_RAW__36362,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R120005,Microcline,KAlSi3O8,,"Mount Malosa, Zomba District, Malawi",Marcus Origlieri,RRUFF,Tan colored euhedral crystals associated with black arfvedsonite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R120005,source_rruff_header/Microcline__R120005__Raman__532__0__unoriented__Raman_Data_RAW__36362.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R120005,Microcline__R120005__Raman__780__0__unoriented__Raman_Data_RAW__36364,K-Feldspar,Microcline,RRUFF database,780.0,RAW,unoriented,R120005,Microcline,KAlSi3O8,,"Mount Malosa, Zomba District, Malawi",Marcus Origlieri,RRUFF,Tan colored euhedral crystals associated with black arfvedsonite,The identification of this mineral has been confirmed by single-crystal X-ray diffraction.,https://rruff.info/R120005,source_rruff_header/Microcline__R120005__Raman__780__0__unoriented__Raman_Data_RAW__36364.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
R150015,Microcline__R150015__Raman__532__0__unoriented__Raman_Data_RAW__39182,K-Feldspar,Microcline,RRUFF database,532.0,RAW,unoriented,R150015,Microcline,KAlSi3O8,(K0.88Na0.10Ba0.02)Al1.02Si2.97O8,Unknown,Jennifer Schmidt,RRUFF,"Pale tan, fragment",The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.,https://rruff.info/R150015,source_rruff_header/Microcline__R150015__Raman__532__0__unoriented__Raman_Data_RAW__39182.txt,ok,True,source_id_exact_or_decimal_variant_of_official_rruff_id
