file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook
DUV-Natroalunite-Jarosite1,,Natroalunite-Jarosite,,,,,,,,,,Sulfate,DUV-Natroalunite-Jarosite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Natroalunite-Jarosite1.csv,fallback_augmented_dir_name_match,True,PARENT_0902,DUV-Natroalunite-Jarosite1.csv,Natroalunite-Jarosite1,DUV-Natroalunite-Jarosite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,e40f012f3a256fd4ed05bcac42076684c472ffd91154193c5a300d86773675ec,Lab-acquired DUV spectra__DUV-Natroalunite-Jarosite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Natrojarosite1,,Natrojarosite,,,,,,,,,,Sulfate,DUV-Natrojarosite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Natrojarosite1.csv,fallback_augmented_dir_name_match,True,PARENT_0903,DUV-Natrojarosite1.csv,Natrojarosite1,DUV-Natrojarosite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,28b7ae5aced915f18ddb1f656e0eafd3b1dbef1de7b53951a667ca71da989ced,Lab-acquired DUV spectra__DUV-Natrojarosite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Na Sulfate1,,Na Sulfate,,,,,,,,,,Sulfate,DUV-Na Sulfate1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Na Sulfate1.csv,fallback_augmented_dir_name_match,True,PARENT_0904,DUV-Na Sulfate1.csv,Na Sulfate1,DUV-Na Sulfate1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,cdeb748d2b161a4e8d62f879ef2ba66e46faa54d4c66cdcbe13b9525ea0ee78f,Lab-acquired DUV spectra__DUV-Na Sulfate1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Thenardite1,,Thenardite,,,,,,,,,,Sulfate,DUV-Thenardite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Thenardite1.csv,fallback_augmented_dir_name_match,True,PARENT_0905,DUV-Thenardite1.csv,Thenardite1,DUV-Thenardite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,eb888d0584d26d8eeb8996c28ddab14dfaddac38315fbc8b5041efc944d9f389,Lab-acquired DUV spectra__DUV-Thenardite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Ca Chloride1,,Ca Chloride,,,,,,,,,,Halides,DUV-Ca Chloride1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Ca Chloride1.csv,fallback_augmented_dir_name_match,True,PARENT_0906,DUV-Ca Chloride1.csv,Ca Chloride1,DUV-Ca Chloride1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,71faa275780eb551b2d62d3e12d33ccc4dbe81e2bd9dd698700a3908cb527735,Lab-acquired DUV spectra__DUV-Ca Chloride1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,test,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Halite1,,Halite,,,,,,,,,,Halides,DUV-Halite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Halite1.csv,fallback_augmented_dir_name_match,True,PARENT_0907,DUV-Halite1.csv,Halite1,DUV-Halite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,1b7ea3924dd6055b7b9a8cc3811e5a63dc28c9fb27784cefbee6c05380de1c28,Lab-acquired DUV spectra__DUV-Halite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Mg Chloride1,,Mg Chloride,,,,,,,,,,Halides,DUV-Mg Chloride1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Mg Chloride1.csv,fallback_augmented_dir_name_match,True,PARENT_0908,DUV-Mg Chloride1.csv,Mg Chloride1,DUV-Mg Chloride1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,b7a0a0142fadf2f855feb842b8177a89ed1cacf7e33689bcada7e89ccfafe4e3,Lab-acquired DUV spectra__DUV-Mg Chloride1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,test,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-K Bromide1,,K Bromide,,,,,,,,,,Halides,DUV-K Bromide1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-K Bromide1.csv,fallback_augmented_dir_name_match,True,PARENT_0909,DUV-K Bromide1.csv,K Bromide1,DUV-K Bromide1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,4c98d0fe390ae69e366fd22cfff72da9027fc582cc2eaed3d841f006c055b383,Lab-acquired DUV spectra__DUV-K Bromide1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,val,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Ammonium Chloride1,,Ammonium Chloride,,,,,,,,,,Halides,DUV-Ammonium Chloride1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Ammonium Chloride1.csv,fallback_augmented_dir_name_match,True,PARENT_0910,DUV-Ammonium Chloride1.csv,Ammonium Chloride1,DUV-Ammonium Chloride1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,e2550ea5b9bd4b5de590a3c8650d1a153d07d0fb7ab7ad26985dfc6df4a5af9f,Lab-acquired DUV spectra__DUV-Ammonium Chloride1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Hematite1,,Hematite,,,,,,,,,,Oxides/Hydroxides,DUV-Hematite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Hematite1.csv,fallback_augmented_dir_name_match,True,PARENT_0911,DUV-Hematite1.csv,Hematite1,DUV-Hematite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,c2f47f4797118161cf443c15880faff39128a108670a7d0872d984ad99f9f4ec,Lab-acquired DUV spectra__DUV-Hematite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Manganite1,,Manganite,,,,,,,,,,Oxides/Hydroxides,DUV-Manganite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Manganite1.csv,fallback_augmented_dir_name_match,True,PARENT_0912,DUV-Manganite1.csv,Manganite1,DUV-Manganite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,64a3613c3244ebb9a17b69bdc07f3391e049ef54ae4919bc9c1200a5f913a9ea,Lab-acquired DUV spectra__DUV-Manganite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Brucite1,,Brucite,,,,,,,,,,Oxides/Hydroxides,DUV-Brucite1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Brucite1.csv,fallback_augmented_dir_name_match,True,PARENT_0913,DUV-Brucite1.csv,Brucite1,DUV-Brucite1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,117780cd490467d80c49ee25ae76d247b1929e3f41c0539c7d6a5233a1969fad,Lab-acquired DUV spectra__DUV-Brucite1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Epidote1,,Epidote,,,,,,,,,,Other Silicates,DUV-Epidote1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Epidote1.csv,fallback_augmented_dir_name_match,True,PARENT_0914,DUV-Epidote1.csv,Epidote1,DUV-Epidote1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,9444ab9401129ece15db359ac25f28b26be3cc47d239269b213946b7587fffbe,Lab-acquired DUV spectra__DUV-Epidote1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,train,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Opal1,,Opal,,,,,,,,,,Silica Phase,DUV-Opal1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Opal1.csv,fallback_augmented_dir_name_match,True,PARENT_0915,DUV-Opal1.csv,Opal1,DUV-Opal1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,7246f95134a025b080e7781b23742183b2d2e6ea85f42c1466f37075eda31ca8,Lab-acquired DUV spectra__DUV-Opal1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,val,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Topaz1,,Topaz,,,,,,,,,,Other Silicates,DUV-Topaz1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Topaz1.csv,fallback_augmented_dir_name_match,True,PARENT_0916,DUV-Topaz1.csv,Topaz1,DUV-Topaz1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,6af4817399d0a906ecd22b398f0195c1b73f43e69a580e7f77aec52a4198e87d,Lab-acquired DUV spectra__DUV-Topaz1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,test,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
DUV-Quartz1,,Quartz,,,,,,,,,,Silica Phase,DUV-Quartz1,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\DUV-Quartz1.csv,fallback_augmented_dir_name_match,True,PARENT_0917,DUV-Quartz1.csv,Quartz1,DUV-Quartz1,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,400.0,4000.0,3601,400-4000,9f658abf5571142b4ac9abb6981b557a16814ea895f5a10dcb8ee96948f3c953,Lab-acquired DUV spectra__DUV-Quartz1,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,include_pending_manual_review,,retain_after_manual_qc,val,earth_train_pool,,,,,,,,,,,,not_applicable,False,source_id_exact_or_decimal_variant_of_official_rruff_id,,,,,,,,,,,,
