materialized_spectrum_id,parent_spectrum_id,model_label,subtype_label,source_type,source_id,split_main,is_augmented,materialized_file_path,materialized_file_sha256,augmentation_seed,augmentation_parameters_json
AUG_Carbonate_0047_from_PARENT_0396,PARENT_0396,Carbonate,Magnesite,Deterministic augmentation of RRUFF database,R050443,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0047_from_PARENT_0396.csv,51be3c02f127df4f02e84e8cdc901b0f9b11ebded1bc241367237fe39c48e5a4,2520426770,"{""applied"": [""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.0020337621681392193, -0.013170872814953327, 0.0023583578877151012], ""broadening_alpha"": 0.46427545422794153, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [213.711, 330.812, 739.693, 1095.877], ""noise_sigma"": 0.008237791878842922, ""peak_envelope_events"": [{""amplitude"": 0.0024182524009254136, ""center_cm-1"": 213.711, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.5504090787338445}, {""amplitude"": -0.03134756078190533, ""center_cm-1"": 330.812, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.24421105410279}, {""amplitude"": 0.05931233924148867, ""center_cm-1"": 739.693, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.0314249449145345}, {""amplitude"": 0.03169305310236739, ""center_cm-1"": 1095.877, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.299591999397359}]}"
AUG_Carbonate_0048_from_PARENT_0397,PARENT_0397,Carbonate,Magnesite,Deterministic augmentation of RRUFF database,R050443,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0048_from_PARENT_0397.csv,828904122af274b01f3aacabc3109ebad07ab376e44237287b9545bbb353ca65,2076093735,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.0048677497543394566, 0.016640957444906235, -0.017890334129333496], ""detected_band_centers_cm-1"": [213.711, 330.812, 737.741, 1093.925], ""gamma"": 0.7773192343182583, ""noise_sigma"": 0.010249912851536685}"
AUG_Carbonate_0049_from_PARENT_0398,PARENT_0398,Carbonate,Magnesite,Deterministic augmentation of RRUFF database,R050443,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0049_from_PARENT_0398.csv,719c57d9ba9ee297d6813dc07457a171221f594aa6f20bd70003e64b84af7e50,1213172482,"{""applied"": [""gaussian_read_noise""], ""detected_band_centers_cm-1"": [213.711, 330.812, 738.717, 1094.901], ""noise_sigma"": 0.023614825940286233}"
AUG_Carbonate_0050_from_PARENT_0399,PARENT_0399,Carbonate,Magnesite,Deterministic augmentation of RRUFF database,R050676,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0050_from_PARENT_0399.csv,9ae4ff9dc3f4f730a781a8b9288b57c23fe1a28f6ace3aa34f733066d944cb61,4036307781,"{""applied"": [""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [-0.024608630686998367, 0.0009126099175773561, -0.020739709958434105], ""detected_band_centers_cm-1"": [209.807, 324.957, 736.765, 1092.949], ""noise_sigma"": 0.007411151614160807}"
AUG_Carbonate_0051_from_PARENT_0400,PARENT_0400,Carbonate,Magnesite,Deterministic augmentation of RRUFF database,R050676,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0051_from_PARENT_0400.csv,99651d651dde7947aa0f43448c00b4cf275b02cbc1081362823bcf37e796d926,1592179327,"{""applied"": [""gamma_intensity_response"", ""symmetric_broadening""], ""broadening_alpha"": 0.3797207845229924, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [210.783, 324.957, 737.741, 1093.925], ""gamma"": 1.3303378614560497}"
AUG_Carbonate_0052_from_PARENT_0401,PARENT_0401,Carbonate,Nahcolite,Deterministic augmentation of RRUFF database,R070237,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0052_from_PARENT_0401.csv,3637556d1994d18bfbaff1f2b83125281ccf0c77ce1dd86a191d1d2f6767e960,1073616709,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.007141207344830036, 0.0073426226153969765, 0.014674751088023186], ""broadening_alpha"": 0.5249693712210559, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [151.256, 163.942, 202.976, 225.421, 658.697, 685.045, 1045.133, 1266.65], ""gamma"": 0.9078788787361929}"
AUG_Carbonate_0053_from_PARENT_0402,PARENT_0402,Carbonate,Nahcolite,Deterministic augmentation of RRUFF database,R070237,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0053_from_PARENT_0402.csv,7e839c4ebc84c496857cd24259c7a6794078d2121f283de72039b21494caf36d,805877299,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise""], ""baseline_coefficients"": [0.006082862615585327, -0.01750105433166027, 0.019794967025518417], ""detected_band_centers_cm-1"": [151.256, 207.856, 225.421, 658.697, 685.045, 1045.133], ""gamma"": 0.8214890901517262, ""noise_sigma"": 0.0051874922547305285}"
AUG_Carbonate_0054_from_PARENT_0403,PARENT_0403,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R040133,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0054_from_PARENT_0403.csv,a64f97a3983a9b69845da79cc679a15dcb7f1eecbaf43e7e9a6fd596a2e1818c,1883824909,"{""applied"": [""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.54090556099612, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [288.851, 719.2, 1087.094], ""noise_sigma"": 0.022812495988713797}"
AUG_Carbonate_0055_from_PARENT_0404,PARENT_0404,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R040133,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0055_from_PARENT_0404.csv,16205d4e7102175161108dba0cc2a9a55ee5ee076a72de75db6f2a34833d337f,4023665505,"{""applied"": [""residual_baseline""], ""baseline_coefficients"": [0.008244709111750126, -0.030063046142458916, 0.001435787184163928], ""detected_band_centers_cm-1"": [288.851, 718.224, 1085.143]}"
AUG_Carbonate_0056_from_PARENT_0405,PARENT_0405,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R040133,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0056_from_PARENT_0405.csv,63408ab2b2e4399ad4869b9bd448432fd5590599dfc928e24a8cbb56c4343a18,2839613450,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8351171021878154, ""center_cm-1"": 498.658, ""half_width_points"": 22}], ""broadening_alpha"": 0.612061821590745, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [184.435, 289.827, 719.2, 1086.119], ""gamma"": 0.7719082733100602, ""noise_sigma"": 0.01084706678263811, ""peak_envelope_events"": [{""amplitude"": 0.06109544556861969, ""center_cm-1"": 184.435, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.2850010665880145}, {""amplitude"": -0.005127735454799678, ""center_cm-1"": 289.827, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.149644234173792}, {""amplitude"": 0.027419562053223726, ""center_cm-1"": 719.2, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.076592770216579}, {""amplitude"": -0.030272560602262272, ""center_cm-1"": 1086.119, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.2327821678426725}]}"
AUG_Carbonate_0057_from_PARENT_0406,PARENT_0406,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050019,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0057_from_PARENT_0406.csv,d707f8873d1d258efbd0fafb5ccf2d416c07711a2919709edc61fbfb0e142b1a,430027681,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.0016889298567548394, 0.03367508202791214, 0.006465534679591656], ""broadening_alpha"": 0.5978074721175064, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [289.827, 719.2, 1087.094], ""gamma"": 1.1047475956119372, ""noise_sigma"": 0.005400650562001603}"
AUG_Carbonate_0058_from_PARENT_0407,PARENT_0407,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050019,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0058_from_PARENT_0407.csv,d5c2d29281dd46352044ee46306325098e7feefbd1406b5b9cb28051e6a5a52d,1044982000,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [0.0002790996222756803, 0.0030467112082988024, -0.015091551467776299], ""broadening_alpha"": 0.579539148823087, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [287.875, 718.224, 1085.143], ""gamma"": 1.078211808091845, ""noise_sigma"": 0.0128807917126325}"
AUG_Carbonate_0059_from_PARENT_0408,PARENT_0408,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050019,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0059_from_PARENT_0408.csv,295a1cbf0315ce8a1f0c34b91d084974f820a9bf4775fd366eb3fd88654c023b,393202656,"{""applied"": [""gamma_intensity_response"", ""residual_baseline"", ""symmetric_broadening""], ""baseline_coefficients"": [0.009326383471488953, -0.004284735769033432, -0.009103509597480297], ""broadening_alpha"": 0.29355819515256776, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [184.435, 288.851, 718.224, 1086.119], ""gamma"": 1.2719174092136551}"
AUG_Carbonate_0060_from_PARENT_0409,PARENT_0409,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050116,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0060_from_PARENT_0409.csv,a1b844f8fab7498e29e2e31250e4a4f5094a82282a36661b8141ad46e94c45fa,1092076180,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.9089562065566212, ""center_cm-1"": 211.759, ""half_width_points"": 25}], ""detected_band_centers_cm-1"": [287.875, 720.176, 1087.094], ""gamma"": 1.0656100028690232, ""noise_sigma"": 0.01590654349860163}"
AUG_Carbonate_0061_from_PARENT_0410,PARENT_0410,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050116,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0061_from_PARENT_0410.csv,4264144602a59c6a118ed0498a6b00e495dba00aa51d4dbd48bb8990582dd094,260722734,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.35806241229200275, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [184.435, 288.851, 1087.094], ""gamma"": 0.9320621920557249, ""noise_sigma"": 0.02194963103188723}"
AUG_Carbonate_0062_from_PARENT_0411,PARENT_0411,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,R050116,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0062_from_PARENT_0411.csv,6caf10c47d3ff162469774720fc138114fcf333a9308b3b728d5a73f508f1f55,4000334653,"{""applied"": [""peak_envelope_intensity_perturbation"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [183.459, 287.875, 719.2, 1086.119], ""noise_sigma"": 0.01707352337251381, ""peak_envelope_events"": [{""amplitude"": 0.06357565553354554, ""center_cm-1"": 183.459, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.225842583649791}, {""amplitude"": -0.07225705174070196, ""center_cm-1"": 287.875, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.195232804298872}, {""amplitude"": 0.017840343264637917, ""center_cm-1"": 719.2, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.009795699269258}, {""amplitude"": -0.00869535732525828, ""center_cm-1"": 1086.119, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.821086099143162}]}"
AUG_Carbonate_0063_from_PARENT_0412,PARENT_0412,Carbonate,Rhodochrosite,Deterministic augmentation of RRUFF database,X050138,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0063_from_PARENT_0412.csv,74295763664777259b37ca1d8cc5c6bd0139ec3201c3483a3654d37b5afad875,2021171699,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening""], ""baseline_coefficients"": [-0.0005171957891434431, -0.006817863322794437, -0.01261273305863142], ""broadening_alpha"": 0.38744029515218925, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [289.827, 718.224, 1085.143, 1232.496], ""gamma"": 0.943170423586757, ""noise_sigma"": 0.016699416382296127, ""peak_envelope_events"": [{""amplitude"": 0.010117682294036395, ""center_cm-1"": 289.827, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.827028658725245}, {""amplitude"": 0.05994518817945403, ""center_cm-1"": 718.224, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.554741317862986}, {""amplitude"": 0.03419323085094206, ""center_cm-1"": 1085.143, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.389609131852183}, {""amplitude"": -0.05548437261265205, ""center_cm-1"": 1232.496, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.587515651140467}]}"
AUG_Carbonate_0064_from_PARENT_0417,PARENT_0417,Carbonate,Siderite,Deterministic augmentation of RRUFF database,R040034,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0064_from_PARENT_0417.csv,43f07a8473832e109d18d86949fbdff831bde2b0b673c5ed867de5d1b1f117d6,329464108,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.8789262792887805, ""center_cm-1"": 1073.432, ""half_width_points"": 19}, {""attenuation_factor"": 0.8545278583315159, ""center_cm-1"": 1350.573, ""half_width_points"": 34}], ""broadening_alpha"": 0.6053120888159385, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [189.314, 292.754, 1089.046], ""gamma"": 1.0826915930329788, ""noise_sigma"": 0.019698169488812204, ""peak_envelope_events"": [{""amplitude"": -0.043593829124942654, ""center_cm-1"": 189.314, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.397250242948001}, {""amplitude"": -0.05414163451695313, ""center_cm-1"": 292.754, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.882787648385248}, {""amplitude"": -0.04784684725623901, ""center_cm-1"": 1089.046, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.582040306256338}]}"
AUG_Carbonate_0065_from_PARENT_0418,PARENT_0418,Carbonate,Siderite,Deterministic augmentation of RRUFF database,R040034,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0065_from_PARENT_0418.csv,09a2a9cd898d9d397eaa8cbd8210934d54d09456cbf6587428c4bfa2b65ceb9e,569782830,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.6201606110408613, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [187.363, 292.754, 1087.094], ""gamma"": 0.8415723495544776, ""noise_sigma"": 0.014033641174950415}"
AUG_Carbonate_0066_from_PARENT_0419,PARENT_0419,Carbonate,Siderite,Deterministic augmentation of RRUFF database,R040034,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0066_from_PARENT_0419.csv,e11a90dcf674e746a2b361f2f220346af42dfebfec484752357ae0b0c582a617,189879239,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""symmetric_broadening""], ""broadening_alpha"": 0.6374873754685604, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [189.314, 293.73, 1088.07], ""gamma"": 0.9299967289437207, ""noise_sigma"": 0.02145649758289916}"
AUG_Carbonate_0067_from_PARENT_0420,PARENT_0420,Carbonate,Siderite,Deterministic augmentation of RRUFF database,X050143,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0067_from_PARENT_0420.csv,399f952d5bca620f5ee74b6b538305ff602e0728372ffba20a5f4255f9b7daf2,3634000466,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.9216634435100379, ""center_cm-1"": 408.88, ""half_width_points"": 24}, {""attenuation_factor"": 0.9457641391269049, ""center_cm-1"": 692.852, ""half_width_points"": 29}, {""attenuation_factor"": 0.8660482812329031, ""center_cm-1"": 669.432, ""half_width_points"": 29}], ""detected_band_centers_cm-1"": [282.996, 1084.167], ""gamma"": 0.9193121595421239, ""noise_sigma"": 0.018678827407101063}"
AUG_Carbonate_0068_from_PARENT_0421,PARENT_0421,Carbonate,Siderite,Deterministic augmentation of RRUFF database,X050144,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0068_from_PARENT_0421.csv,117a8cc3f7f953ef97220dc6ff556f163e905bda06aaad10aeba58020058c564,3233957438,"{""applied"": [""peak_envelope_intensity_perturbation"", ""residual_baseline"", ""gaussian_read_noise"", ""symmetric_broadening"", ""weak_band_attenuation""], ""attenuation_windows"": [{""attenuation_factor"": 0.9391860073002632, ""center_cm-1"": 490.851, ""half_width_points"": 18}], ""baseline_coefficients"": [-0.001080934889614582, 0.024907004088163376, -0.010532472282648087], ""broadening_alpha"": 0.41023499228787863, ""broadening_kernel"": [0.07999999821186066, 0.18000000715255737, 0.47999998927116394, 0.18000000715255737, 0.07999999821186066], ""detected_band_centers_cm-1"": [301.537, 1089.046], ""noise_sigma"": 0.02073181378976117, ""peak_envelope_events"": [{""amplitude"": -0.03413990284408861, ""center_cm-1"": 301.537, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.6404172153362335}, {""amplitude"": 0.05255878511324001, ""center_cm-1"": 1089.046, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.6804545574387255}]}"
AUG_Carbonate_0069_from_PARENT_0422,PARENT_0422,Carbonate,Siderite,Deterministic augmentation of RRUFF database,X050145,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0069_from_PARENT_0422.csv,3acc6fe8ce5c48142cbcbb67d92a957052360bf7f094de7be8544d583ebac8dc,3501470953,"{""applied"": [""gamma_intensity_response"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [304.465, 1091.974], ""gamma"": 1.074353438234614, ""noise_sigma"": 0.02480563679810855}"
AUG_Carbonate_0070_from_PARENT_0429,PARENT_0429,Carbonate,Trona,Deterministic augmentation of RRUFF database,R050228,train,yes,data\materialized_augmented_review_ready_v1\spectra\AUG_Carbonate_0070_from_PARENT_0429.csv,6e26695c24e1bfdab067ebde41e8b498a8d199a047d460c66220ba13f77a9557,3423951632,"{""applied"": [""gamma_intensity_response"", ""peak_envelope_intensity_perturbation"", ""gaussian_read_noise""], ""detected_band_centers_cm-1"": [1427.665, 1274.457, 1328.129, 1297.878, 1144.669, 1252.013, 1223.713, 1494.023, 221.517, 138.57, 183.459, 1060.747], ""gamma"": 1.33720465529565, ""noise_sigma"": 0.009688919919480055, ""peak_envelope_events"": [{""amplitude"": 0.010465515941775971, ""center_cm-1"": 1427.665, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.850103728406495}, {""amplitude"": 0.027497716716002665, ""center_cm-1"": 1274.457, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.187587984361186}, {""amplitude"": 0.06311459676877827, ""center_cm-1"": 1328.129, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.768049045206398}, {""amplitude"": 0.0338521011498301, ""center_cm-1"": 1297.878, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.658440902969534}, {""amplitude"": -0.03510735333203867, ""center_cm-1"": 1144.669, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 5.979573618764254}, {""amplitude"": 0.022035947604361172, ""center_cm-1"": 1252.013, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.783216105980924}, {""amplitude"": -0.0386007516003329, ""center_cm-1"": 1223.713, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.306779076110776}, {""amplitude"": -0.06704994735678627, ""center_cm-1"": 1494.023, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 4.314269308130481}, {""amplitude"": -0.03616744429773462, ""center_cm-1"": 221.517, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 6.30826010953124}, {""amplitude"": -0.014739730551938238, ""center_cm-1"": 138.57, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 8.18558265500956}, {""amplitude"": -0.06086624049155054, ""center_cm-1"": 183.459, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 9.366080592237642}, {""amplitude"": 0.047935555037128555, ""center_cm-1"": 1060.747, ""center_shift_cm-1"": 0.0, ""sigma_cm-1"": 7.154507051872887}]}"
