spectrum_id,source_type_normalized,training_role,split_v2,label_category_final,mineral_species_final,raman_qc_decision,raman_qc_reason,qc_snr_robust,qc_band_count,qc_top_band_prominence,qc_continuum_fraction,qc_spike_fraction,rruff_status,file_path
SHERLOC_REGION_0214,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.034737047705587,125,0.999999999999998,0.025052965096191652,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_10_label1_Olivine.csv
SHERLOC_REGION_0215,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,6.501312203679545,109,0.9064866281966526,0.026940053324017086,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_11_label1_Olivine.csv
SHERLOC_REGION_0216,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.1872371208721395,102,0.985160530461484,0.03686196531612034,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_12_label1_Olivine.csv
SHERLOC_REGION_0217,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.6361778399321025,101,0.9930962998039845,0.00555787851313665,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_13_label1_Olivine.csv
SHERLOC_REGION_0218,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.546067794113723,108,0.9291483903112394,0.04832389073580576,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_14_label1_Olivine.csv
SHERLOC_REGION_0221,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.525192313882206,91,0.9713443799603125,0.016114229155632626,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_18_label1_Olivine.csv
SHERLOC_REGION_0222,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.472648490169062,103,0.9052414115512402,0.010274416362059991,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_19_label1_Olivine.csv
SHERLOC_REGION_0223,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.621184612950706,124,0.9514565492728607,0.021279408754958686,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_21_label1_Olivine.csv
SHERLOC_REGION_0224,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.704158406474635,116,0.8233774534612082,0.006957649199007374,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_24_label1_Olivine.csv
SHERLOC_REGION_0226,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.531983033534251,91,0.8609809447657057,0.08413257096254063,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_25_label1_Olivine.csv
SHERLOC_REGION_0227,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.084632479486348,94,0.9999999999999989,0.04179466488238446,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_26_label1_Olivine.csv
SHERLOC_REGION_0228,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.539522039558488,114,0.9378032836499981,0.009359579566535747,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_27_label1_Olivine.csv
SHERLOC_REGION_0230,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.272004057364203,107,0.9999999999999986,0.05835936391698223,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_30_label1_Olivine.csv
SHERLOC_REGION_0231,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.472695364838557,101,0.8812282753569404,0.0664813409134293,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_31_label1_Olivine.csv
SHERLOC_REGION_0235,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.083195256359136,94,0.9345138133836831,0.029550606259820526,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_38_label2_Olivine.csv
SHERLOC_REGION_0237,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.709714474739243,112,0.8132320439585452,0.006093119221791781,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_45_label1_Olivine.csv
SHERLOC_REGION_0238,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.967738891666719,124,0.9999999999999983,0.009897546325038292,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.1_Point_46_label1_Olivine.csv
SHERLOC_REGION_0241,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.934103449613903,110,0.9684055601525757,0.01959652266964423,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_1_label1_Olivine.csv
SHERLOC_REGION_0243,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.791544785468733,106,0.8790034321693133,0.045363731860269214,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_3_label1_Olivine.csv
SHERLOC_REGION_0245,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.61109337267442,137,0.969160199073542,0.025015599705221058,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_4_label1_Olivine.csv
SHERLOC_REGION_0246,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.473590403658099,112,0.9999999999999983,0.03435158907996084,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_5_label1_Olivine.csv
SHERLOC_REGION_0248,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.686857222875055,77,0.9999999999999992,0.011285707876826607,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_11_label1_Olivine.csv
SHERLOC_REGION_0249,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.787675653072693,108,0.9999999999999986,0.08559892649678841,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_13_label1_Olivine.csv
SHERLOC_REGION_0251,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.98246543161234,123,0.8015807242021581,0.003070294182856209,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_14_label1_Olivine.csv
SHERLOC_REGION_0252,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.97713655322097,107,0.8859608408594223,0.021019124898507408,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_17_label1_Olivine.csv
SHERLOC_REGION_0253,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.7822775481311846,109,0.9178887985604156,0.012337882858229387,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_18_label1_Olivine.csv
SHERLOC_REGION_0254,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.717659554751277,115,0.9446069610718435,0.024516340487936848,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_21_label1_Olivine.csv
SHERLOC_REGION_0255,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.131492254217566,106,0.961634884613746,0.022628163682010302,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_22_label1_Olivine.csv
SHERLOC_REGION_0256,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.21316867568017,112,0.8157925578043187,0.03266452710365641,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_23_label1_Olivine.csv
SHERLOC_REGION_0257,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.674377469469558,126,0.9925832516456387,0.007711137462331071,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_25_label1_Olivine.csv
SHERLOC_REGION_0258,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.063643108095059,129,0.8640016850108238,0.02954643042440769,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_29_label1_Olivine.csv
SHERLOC_REGION_0259,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.838308800491557,121,0.9243733769805846,0.06436087439228419,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_30_label1_Olivine.csv
SHERLOC_REGION_0263,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.460330671734734,102,0.9999999999999987,0.046513620267334896,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_34_label1_Olivine.csv
SHERLOC_REGION_0264,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,13.084262695832074,5,0.9999999999999998,0.023899186780344736,0.006839276990718124,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_35_label1_Olivine.csv
SHERLOC_REGION_0266,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,9.333539860225255,105,0.9474781489441966,0.03765219864380318,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_36_label1_Olivine.csv
SHERLOC_REGION_0267,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.74651584067666,129,0.84623667070872,0.03169221711103142,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_38_label1_Olivine.csv
SHERLOC_REGION_0268,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.917246012351356,118,0.9576802419267052,0.031544109712341825,0.0004885197850512946,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_39_label1_Olivine.csv
SHERLOC_REGION_0269,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.953180425189013,138,0.9104676246512551,0.022911839774663614,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_40_label1_Olivine.csv
SHERLOC_REGION_0270,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.91678346838351,102,0.9999999999999989,0.02547715279188737,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_41_label1_Olivine.csv
SHERLOC_REGION_0271,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.9086193699770515,92,0.927497369357561,0.09315441733884008,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_42_label1_Olivine.csv
SHERLOC_REGION_0273,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.766910792221009,89,0.8774911193349318,0.06824994444296005,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_43_label1_Olivine.csv
SHERLOC_REGION_0274,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.978671046446688,111,0.9149040731445881,0.01063298153063627,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_2.2_Point_47_label1_Olivine.csv
SHERLOC_REGION_0277,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.858457871375379,101,0.9514379988248174,0.051313511014462396,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_4_label1_Olivine.csv
SHERLOC_REGION_0278,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.862518432994731,115,0.9384718499040258,0.021689460625233404,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_5_label1_Olivine.csv
SHERLOC_REGION_0279,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,9.703700703343632,114,0.9416285731601087,0.031843838584145315,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_6_label1_Olivine.csv
SHERLOC_REGION_0280,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.415162069373874,130,0.9613431502683327,0.03800215766844318,0.0014655593551538837,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_7_label1_Olivine.csv
SHERLOC_REGION_0281,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.43949248651177,98,0.9999999999999988,0.00413139089710912,0.0019540791402051783,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_8_label1_Olivine.csv
SHERLOC_REGION_0283,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.409744629651298,129,0.9278342336705488,0.01953947629461003,0.0009770395701025891,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.1_Point_11_label1_Olivine.csv
SHERLOC_REGION_0304,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.518578256567181,136,0.8082816372357287,0.015588060986605517,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_7_label1_Olivine.csv
SHERLOC_REGION_0306,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.043446181300405,115,0.9843271129404906,0.03614079712597622,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_9_label1_Olivine.csv
SHERLOC_REGION_0307,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.654475674475346,121,0.9697914378828923,0.004324886994439348,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_10_label1_Olivine.csv
SHERLOC_REGION_0309,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,8.183657052468476,119,0.9924226806234845,0.030132143579093912,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_20_label1_Olivine.csv
SHERLOC_REGION_0310,SHERLOC in-situ Mars 2020,duv_sherloc_labeled_finetune_pool,sherloc_finetune_pool,Olivine,olivine,main_training_keep,passes_provenance_and_spectral_quality_checks,7.9225402876368864,119,0.9305893956443263,0.009912438389745428,0.0,,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_21_label1_Olivine.csv
